team1Name,team2Name,week,day,start,end,season,league,location
East Nicoleshire Jacks,North Alexanderview Jacks,24,1,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Kevinmouth Bobcats,Rebeccafurt Sox,24,1,18.5,20.5,2024,Diamond League,Johnsonmouth Hub Field #1
Perezside Bucaneers,East Gregoryburgh Westerners,24,1,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #2
West Jennifer Pirates,Scottton Celtics,24,1,13.0,15.0,2024,Diamond League,Johnsonmouth Hub Field #2
North Wendy Americans,North Donnafort Grizzlies,24,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #3
Benjaminland Chiefs,Jenningsland Eagles,24,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
Andresburgh Dolphins,New Markborough Bobcats,24,1,20.5,22.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Brianberg Wildcats,Cherylburgh Celtics,24,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,West Teresaport Bears,24,2,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Henryfort Jacks,24,5,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #2
Port Monica Americans,Karenburgh Chiefs,24,1,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Shelby Raptors,Port Michelle Rappers,24,1,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jakemouth Pirates,North Nicholas Warriors,24,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #3
Kevinshire Raptors,Judymouth Bulls,24,1,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #3
Port Todd Dolphins,West Amanda Mavericks,24,5,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #3
West Kelly Hawks,West Susan Eagles,24,2,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Karenmouth Americans,South Jonathan Eagles,24,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Wardborough Celtics,Port Juliemouth Sabres,24,1,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #2
Jeanettechester Hornets,Davidton Americans,24,2,18.5,20.5,2024,Diamond League,Johnsonmouth Hub Field #1
Mandyview Bucaneers,Jonesfurt Pirates,24,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #2
New Leonard Sabres,North Josephmouth Robbers,24,5,4.5,6.5,2024,Diamond League,Johnsonmouth Hub Field #1
Ortizchester Vikings,Karenchester Bears,24,5,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wandaberg Chargers,Brandonborough Sox,24,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port David Dolphins,Morrisland Vikings,24,2,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Nicoleshire Jacks,North Kevinmouth Bobcats,25,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #2
Perezside Bucaneers,North Alexanderview Jacks,25,1,10.5,12.5,2024,Diamond League,Johnsonmouth Hub Field #2
West Jennifer Pirates,Rebeccafurt Sox,25,3,4.0,6.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,East Gregoryburgh Westerners,25,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #2
Benjaminland Chiefs,Scottton Celtics,25,1,7.0,9.0,2024,Diamond League,Johnsonmouth Hub Field #3
Andresburgh Dolphins,North Donnafort Grizzlies,25,1,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Jenningsland Eagles,25,1,5.0,7.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,New Markborough Bobcats,25,5,8.5,10.5,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Cherylburgh Celtics,25,5,5.5,7.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,West Teresaport Bears,25,2,16.5,18.5,2024,Diamond League,Johnsonmouth Hub Field #1
East Shelby Raptors,Henryfort Jacks,25,1,18.5,20.5,2024,Diamond League,Johnsonmouth Hub Field #2
Jakemouth Pirates,Karenburgh Chiefs,25,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #3
Kevinshire Raptors,Port Michelle Rappers,25,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,North Nicholas Warriors,25,6,8.0,10.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Judymouth Bulls,25,1,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #3
Port Karenmouth Americans,West Amanda Mavericks,25,1,17.0,19.0,2024,Diamond League,Johnsonmouth Hub Field #3
Wardborough Celtics,West Susan Eagles,25,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jeanettechester Hornets,South Jonathan Eagles,25,1,20.5,22.5,2024,Diamond League,Johnsonmouth Hub Field #2
Mandyview Bucaneers,Port Juliemouth Sabres,25,1,19.0,21.0,2024,Diamond League,Johnsonmouth Hub Field #3
New Leonard Sabres,Davidton Americans,25,3,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #1
Ortizchester Vikings,Jonesfurt Pirates,25,1,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wandaberg Chargers,North Josephmouth Robbers,25,4,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port David Dolphins,Karenchester Bears,25,5,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
Morrisland Vikings,Brandonborough Sox,25,6,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Nicoleshire Jacks,Perezside Bucaneers,26,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #1
West Jennifer Pirates,North Kevinmouth Bobcats,26,1,18.5,20.5,2024,Diamond League,Johnsonmouth Hub Field #1
North Wendy Americans,North Alexanderview Jacks,26,1,11.5,13.5,2024,Diamond League,Johnsonmouth Hub Field #2
Benjaminland Chiefs,Rebeccafurt Sox,26,4,9.0,11.0,2024,Diamond League,Johnsonmouth Hub Field #1
Andresburgh Dolphins,East Gregoryburgh Westerners,26,1,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #2
East Brianberg Wildcats,Scottton Celtics,26,1,8.0,10.0,2024,Diamond League,Johnsonmouth Hub Field #2
Port Steven Raptors,North Donnafort Grizzlies,26,2,8.0,10.0,2024,Diamond League,Johnsonmouth Hub Field #1
Patrickberg Rappers,Jenningsland Eagles,26,1,3.0,5.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port Monica Americans,New Markborough Bobcats,26,4,11.0,13.0,2024,Diamond League,Johnsonmouth Hub Field #1
East Shelby Raptors,Cherylburgh Celtics,26,1,13.5,15.5,2024,Diamond League,Johnsonmouth Hub Field #2
Jakemouth Pirates,West Teresaport Bears,26,2,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #1
Kevinshire Raptors,Henryfort Jacks,26,3,2.5,4.5,2024,Diamond League,Johnsonmouth Hub Field #1
Port Todd Dolphins,Karenburgh Chiefs,26,1,1.0,3.0,2024,Diamond League,Johnsonmouth Hub Field #1
West Kelly Hawks,Port Michelle Rappers,26,1,1.5,3.5,2024,Diamond League,Johnsonmouth Hub Field #2
Port Karenmouth Americans,North Nicholas Warriors,26,1,15.5,17.5,2024,Diamond League,Johnsonmouth Hub Field #2
Wardborough Celtics,Judymouth Bulls,26,1,12.5,14.5,2024,Diamond League,Johnsonmouth Hub Field #3
Jeanettechester Hornets,West Amanda Mavericks,26,1,17.5,19.5,2024,Diamond League,Johnsonmouth Hub Field #2
Mandyview Bucaneers,West Susan Eagles,26,1,19.5,21.5,2024,Diamond League,Johnsonmouth Hub Field #2
New Leonard Sabres,South Jonathan Eagles,26,1,6.5,8.5,2024,Diamond League,Johnsonmouth Hub Field #3
Ortizchester Vikings,Port Juliemouth Sabres,26,5,6.0,8.0,2024,Diamond League,Johnsonmouth Hub Field #1
North Wandaberg Chargers,Davidton Americans,26,2,10.0,12.0,2024,Diamond League,Johnsonmouth Hub Field #1
Port David Dolphins,Jonesfurt Pirates,26,1,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #2
Morrisland Vikings,North Josephmouth Robbers,26,5,3.5,5.5,2024,Diamond League,Johnsonmouth Hub Field #1
Brandonborough Sox,Karenchester Bears,26,1,15.0,17.0,2024,Diamond League,Johnsonmouth Hub Field #3
