team1Name,team2Name,week,day,start,end,season,league,location
West Stephanieshire Westerners,New Phillip Hawks,28,2,10.0,12.0,2024,Junior,Ryanside Zone Field #3
Port Lauraburgh Hawks,Port Joannaland Robbers,28,1,8.0,10.0,2024,Junior,Arellanoport Facility Field #1
West Justin Grizzlies,East Joshua Vikings,28,5,13.0,15.0,2024,Junior,East Amyland Arena Field #2
South Sarahaven Wolves,Carltown Bucaneers,28,1,11.0,13.0,2024,Junior,Arellanoport Facility Field #2
Fisherburgh Westerners,West Erichaven Bobcats,28,2,19.0,21.0,2024,Junior,Port Royfort Field Field #1
Port Anthonystad Dolphins,Lake Rodney Hornets,28,2,19.0,21.0,2024,Junior,East Amyland Arena Field #4
North Danielle Bears,East Teresaburgh Chargers,28,2,2.5,4.5,2024,Junior,Gambleside Court Field #1
Meltonton Pirates,South Jason Vikings,28,2,20.0,22.0,2024,Junior,Ryanside Zone Field #3
Port Crystal Robbers,New Antonioshire Westerners,28,1,16.0,18.0,2024,Junior,Josephmouth Hub Field #5
New Anthony Warriors,Bartonborough Mavericks,28,1,21.0,23.0,2024,Junior,Josephmouth Hub Field #4
Websterchester Bears,Nicholschester Mavericks,28,3,5.5,7.5,2024,Junior,East Amyland Arena Field #5
Port Kayla Vikings,West George Jacks,28,1,21.5,23.5,2024,Junior,Andreville Place Field #4
Piercemouth Wolves,South Shellyshire Rappers,28,1,18.0,20.0,2024,Junior,Josephmouth Hub Field #5
Michaeltown Robbers,Annaland Bulls,28,1,14.0,16.0,2024,Junior,Arellanoport Facility Field #2
Randallstad Rappers,Adamchester Jacks,28,1,9.0,11.0,2024,Junior,East Allisonstad Zone Field #2
North Gregory Hawks,Christopherland Hawks,28,1,7.0,9.0,2024,Junior,New Michelle Grounds Field #4
Cherylhaven Grizzlies,Port Beverly Sox,28,1,6.0,8.0,2024,Junior,Arellanoport Facility Field #1
West Zacharymouth Wolves,Melanieville Hornets,28,1,16.0,18.0,2024,Junior,Arellanoport Facility Field #2
Hannahbury Hawks,Berryville Jacks,28,1,20.0,22.0,2024,Junior,Josephmouth Hub Field #5
South Tami Bobcats,Monicafort Wolves,28,2,12.0,14.0,2024,Junior,Port Royfort Field Field #1
Melissaside Warriors,South Larryview Dolphins,28,1,18.0,20.0,2024,Junior,Arellanoport Facility Field #2
Jorgeland Eagles,North Benjamin Hornets,28,1,10.0,12.0,2024,Junior,Arellanoport Facility Field #1
Kingport Bears,Ronaldton Pirates,28,2,14.0,16.0,2024,Junior,Port Royfort Field Field #1
Victoriahaven Mavericks,Jasontown Sox,28,1,11.0,13.0,2024,Junior,East Allisonstad Zone Field #2
Raymondchester Robbers,New Christinebury Robbers,28,1,5.5,7.5,2024,Junior,East Allisonstad Zone Field #2
North Leroyborough Rappers,Vincentberg Raptors,28,1,14.5,16.5,2024,Junior,Stephenburgh Facility Field #4
Sabrinaside Chiefs,West Dakota Hornets,28,2,17.0,19.0,2024,Junior,Port Royfort Field Field #2
Port Rogerville Bulls,Wallacebury Americans,28,1,12.0,14.0,2024,Junior,Arellanoport Facility Field #1
Ianshire Celtics,Evelynport Eagles,28,4,12.0,14.0,2024,Junior,Gambleside Court Field #1
South Maryberg Westerners,Anthonychester Sabres,28,1,14.0,16.0,2024,Junior,Arellanoport Facility Field #1
North Virginia Jacks,Ruizshire Raptors,28,2,10.5,12.5,2024,Junior,Port Royfort Field Field #2
Julieport Chiefs,New Breanna Bobcats,28,1,3.5,5.5,2024,Junior,Arellanoport Facility Field #1
Mcphersonberg Sox,Williamsmouth Celtics,28,1,2.5,4.5,2024,Junior,Josephmouth Hub Field #4
West Stephanieshire Westerners,West Julie Vikings,28,2,5.0,7.0,2024,Junior,Port Royfort Field Field #1
Port Lauraburgh Hawks,Port Susanfort Bobcats,28,1,13.0,15.0,2024,Junior,East Allisonstad Zone Field #2
West Justin Grizzlies,New Phillip Hawks,28,1,3.5,5.5,2024,Junior,East Allisonstad Zone Field #2
South Sarahaven Wolves,Port Joannaland Robbers,28,1,16.0,18.0,2024,Junior,Arellanoport Facility Field #1
Carltown Bucaneers,East Joshua Vikings,28,1,20.0,22.0,2024,Junior,Arellanoport Facility Field #2
Fisherburgh Westerners,Port Anthonystad Dolphins,29,4,13.5,15.5,2024,Junior,East Amyland Arena Field #3
North Danielle Bears,West Erichaven Bobcats,29,2,17.0,19.0,2024,Junior,Ryanside Zone Field #2
Meltonton Pirates,Lake Rodney Hornets,29,2,8.5,10.5,2024,Junior,East Amyland Arena Field #4
Port Crystal Robbers,East Teresaburgh Chargers,29,2,10.5,12.5,2024,Junior,East Amyland Arena Field #4
New Anthony Warriors,South Jason Vikings,29,1,19.5,21.5,2024,Junior,Andreville Place Field #4
Websterchester Bears,New Antonioshire Westerners,29,1,1.5,3.5,2024,Junior,Ryanside Zone Field #1
Port Kayla Vikings,Bartonborough Mavericks,29,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #3
Piercemouth Wolves,Nicholschester Mavericks,29,1,7.5,9.5,2024,Junior,Josephmouth Hub Field #5
Michaeltown Robbers,West George Jacks,29,2,4.0,6.0,2024,Junior,East Amyland Arena Field #5
Randallstad Rappers,South Shellyshire Rappers,29,1,5.0,7.0,2024,Junior,Josephmouth Hub Field #4
North Gregory Hawks,Annaland Bulls,29,2,12.5,14.5,2024,Junior,East Amyland Arena Field #4
Cherylhaven Grizzlies,Adamchester Jacks,29,1,9.0,11.0,2024,Junior,Arellanoport Facility Field #2
West Zacharymouth Wolves,Christopherland Hawks,29,1,11.0,13.0,2024,Junior,Arellanoport Facility Field #2
Hannahbury Hawks,Port Beverly Sox,29,1,9.5,11.5,2024,Junior,Josephmouth Hub Field #5
South Tami Bobcats,Melanieville Hornets,29,1,19.5,21.5,2024,Junior,Josephmouth Hub Field #4
Melissaside Warriors,Berryville Jacks,29,1,13.0,15.0,2024,Junior,Arellanoport Facility Field #2
Jorgeland Eagles,Monicafort Wolves,29,1,1.5,3.5,2024,Junior,Ryanside Zone Field #2
Kingport Bears,South Larryview Dolphins,29,1,4.0,6.0,2024,Junior,Josephmouth Hub Field #3
Victoriahaven Mavericks,North Benjamin Hornets,29,2,5.5,7.5,2024,Junior,Ryanside Zone Field #2
Raymondchester Robbers,Ronaldton Pirates,29,2,15.0,17.0,2024,Junior,Ryanside Zone Field #1
North Leroyborough Rappers,Jasontown Sox,29,1,15.0,17.0,2024,Junior,Arellanoport Facility Field #2
Sabrinaside Chiefs,New Christinebury Robbers,29,3,12.0,14.0,2024,Junior,East Amyland Arena Field #5
Port Rogerville Bulls,Vincentberg Raptors,29,1,17.0,19.0,2024,Junior,Arellanoport Facility Field #2
Ianshire Celtics,West Dakota Hornets,29,3,2.5,4.5,2024,Junior,East Amyland Arena Field #3
South Maryberg Westerners,Wallacebury Americans,29,3,14.0,16.0,2024,Junior,East Amyland Arena Field #5
North Virginia Jacks,Evelynport Eagles,29,2,10.5,12.5,2024,Junior,Ryanside Zone Field #2
Julieport Chiefs,Anthonychester Sabres,29,1,3.5,5.5,2024,Junior,Josephmouth Hub Field #5
Mcphersonberg Sox,Ruizshire Raptors,29,2,14.5,16.5,2024,Junior,East Amyland Arena Field #4
West Stephanieshire Westerners,New Breanna Bobcats,29,2,16.5,18.5,2024,Junior,East Amyland Arena Field #4
Port Lauraburgh Hawks,Williamsmouth Celtics,29,1,11.5,13.5,2024,Junior,Josephmouth Hub Field #5
West Justin Grizzlies,West Julie Vikings,29,1,5.5,7.5,2024,Junior,Josephmouth Hub Field #5
South Sarahaven Wolves,Port Susanfort Bobcats,29,1,9.5,11.5,2024,Junior,East Allisonstad Zone Field #2
Carltown Bucaneers,New Phillip Hawks,29,1,19.0,21.0,2024,Junior,Arellanoport Facility Field #2
East Joshua Vikings,Port Joannaland Robbers,29,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #4
Fisherburgh Westerners,North Danielle Bears,29,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
Meltonton Pirates,Port Anthonystad Dolphins,29,1,21.0,23.0,2024,Junior,Stephenburgh Facility Field #4
Port Crystal Robbers,West Erichaven Bobcats,29,2,17.0,19.0,2024,Junior,Ryanside Zone Field #3
New Anthony Warriors,Lake Rodney Hornets,29,2,12.5,14.5,2024,Junior,Ryanside Zone Field #2
Websterchester Bears,East Teresaburgh Chargers,29,3,12.0,14.0,2024,Junior,Ianbury Complex Field #4
Port Kayla Vikings,South Jason Vikings,29,1,21.5,23.5,2024,Junior,Andreville Place Field #4
Piercemouth Wolves,New Antonioshire Westerners,29,1,13.5,15.5,2024,Junior,Josephmouth Hub Field #5
Michaeltown Robbers,Bartonborough Mavericks,29,1,8.5,10.5,2024,Junior,Arellanoport Facility Field #1
Randallstad Rappers,Nicholschester Mavericks,29,1,15.5,17.5,2024,Junior,Josephmouth Hub Field #5
North Gregory Hawks,West George Jacks,29,2,5.0,7.0,2024,Junior,Gambleside Court Field #1
Cherylhaven Grizzlies,South Shellyshire Rappers,29,1,4.5,6.5,2024,Junior,New Michelle Grounds Field #4
West Zacharymouth Wolves,Annaland Bulls,29,1,14.0,16.0,2024,Junior,Stephenburgh Facility Field #4
Hannahbury Hawks,Adamchester Jacks,29,1,11.5,13.5,2024,Junior,East Allisonstad Zone Field #2
South Tami Bobcats,Christopherland Hawks,29,1,13.5,15.5,2024,Junior,East Allisonstad Zone Field #2
Melissaside Warriors,Port Beverly Sox,29,3,14.0,16.0,2024,Junior,East Amyland Arena Field #4
Jorgeland Eagles,Melanieville Hornets,29,1,6.5,8.5,2024,Junior,New Michelle Grounds Field #4
Kingport Bears,Berryville Jacks,29,1,17.5,19.5,2024,Junior,Josephmouth Hub Field #5
Victoriahaven Mavericks,Monicafort Wolves,29,3,20.5,22.5,2024,Junior,East Amyland Arena Field #2
Raymondchester Robbers,South Larryview Dolphins,29,1,5.5,7.5,2024,Junior,Arellanoport Facility Field #1
North Leroyborough Rappers,North Benjamin Hornets,29,1,10.5,12.5,2024,Junior,Arellanoport Facility Field #1
Sabrinaside Chiefs,Ronaldton Pirates,29,2,19.0,21.0,2024,Junior,Ryanside Zone Field #2
Port Rogerville Bulls,Jasontown Sox,29,1,15.5,17.5,2024,Junior,East Allisonstad Zone Field #2
Ianshire Celtics,New Christinebury Robbers,29,4,15.5,17.5,2024,Junior,East Amyland Arena Field #3
South Maryberg Westerners,Vincentberg Raptors,29,3,6.5,8.5,2024,Junior,East Amyland Arena Field #5
North Virginia Jacks,West Dakota Hornets,29,2,14.5,16.5,2024,Junior,Ryanside Zone Field #2
Julieport Chiefs,Wallacebury Americans,29,1,12.5,14.5,2024,Junior,Arellanoport Facility Field #1
Mcphersonberg Sox,Evelynport Eagles,29,2,10.0,12.0,2024,Junior,Ryanside Zone Field #3
West Stephanieshire Westerners,Anthonychester Sabres,29,4,5.0,7.0,2024,Junior,East Amyland Arena Field #3
Port Lauraburgh Hawks,Ruizshire Raptors,29,2,19.0,21.0,2024,Junior,Ryanside Zone Field #3
West Justin Grizzlies,New Breanna Bobcats,29,1,3.5,5.5,2024,Junior,Arellanoport Facility Field #1
South Sarahaven Wolves,Williamsmouth Celtics,29,1,3.0,5.0,2024,Junior,Port Royfort Field Field #4
Carltown Bucaneers,West Julie Vikings,29,2,3.5,5.5,2024,Junior,Ianbury Complex Field #4
East Joshua Vikings,Port Susanfort Bobcats,29,1,21.0,23.0,2024,Junior,Arellanoport Facility Field #2
Port Joannaland Robbers,New Phillip Hawks,29,1,14.5,16.5,2024,Junior,Arellanoport Facility Field #1
Fisherburgh Westerners,Meltonton Pirates,30,1,11.5,13.5,2024,Junior,Josephmouth Hub Field #5
Port Crystal Robbers,North Danielle Bears,30,2,6.0,8.0,2024,Junior,East Amyland Arena Field #4
New Anthony Warriors,Port Anthonystad Dolphins,30,1,21.5,23.5,2024,Junior,New Michelle Grounds Field #4
Websterchester Bears,West Erichaven Bobcats,30,2,17.5,19.5,2024,Junior,Ryanside Zone Field #2
Port Kayla Vikings,Lake Rodney Hornets,30,2,21.0,23.0,2024,Junior,Gambleside Court Field #1
Piercemouth Wolves,East Teresaburgh Chargers,30,1,8.5,10.5,2024,Junior,New Michelle Grounds Field #4
Randallstad Rappers,New Antonioshire Westerners,30,1,13.5,15.5,2024,Junior,Josephmouth Hub Field #5
North Gregory Hawks,Bartonborough Mavericks,30,1,7.0,9.0,2024,Junior,Arellanoport Facility Field #1
Cherylhaven Grizzlies,Nicholschester Mavericks,30,1,15.5,17.5,2024,Junior,Josephmouth Hub Field #5
West Zacharymouth Wolves,West George Jacks,30,2,8.0,10.0,2024,Junior,East Amyland Arena Field #4
Hannahbury Hawks,South Shellyshire Rappers,30,1,2.5,4.5,2024,Junior,Port Royfort Field Field #2
South Tami Bobcats,Annaland Bulls,30,1,14.0,16.0,2024,Junior,Arellanoport Facility Field #2
Melissaside Warriors,Adamchester Jacks,30,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
Jorgeland Eagles,Christopherland Hawks,30,1,6.5,8.5,2024,Junior,New Michelle Grounds Field #4
Kingport Bears,Port Beverly Sox,30,1,9.0,11.0,2024,Junior,Arellanoport Facility Field #1
Victoriahaven Mavericks,Melanieville Hornets,30,1,10.0,12.0,2024,Junior,Arellanoport Facility Field #2
Raymondchester Robbers,Berryville Jacks,30,1,17.5,19.5,2024,Junior,Josephmouth Hub Field #5
North Leroyborough Rappers,Monicafort Wolves,30,2,14.5,16.5,2024,Junior,Ryanside Zone Field #2
Sabrinaside Chiefs,South Larryview Dolphins,30,1,4.0,6.0,2024,Junior,New Michelle Grounds Field #4
Port Rogerville Bulls,North Benjamin Hornets,30,1,11.0,13.0,2024,Junior,Arellanoport Facility Field #1
Ianshire Celtics,Ronaldton Pirates,30,3,2.5,4.5,2024,Junior,East Amyland Arena Field #1
South Maryberg Westerners,Jasontown Sox,30,3,14.5,16.5,2024,Junior,East Amyland Arena Field #2
North Virginia Jacks,New Christinebury Robbers,30,1,5.5,7.5,2024,Junior,East Allisonstad Zone Field #2
Julieport Chiefs,Vincentberg Raptors,30,1,16.0,18.0,2024,Junior,Arellanoport Facility Field #2
Mcphersonberg Sox,West Dakota Hornets,30,2,20.0,22.0,2024,Junior,Ryanside Zone Field #1
West Stephanieshire Westerners,Wallacebury Americans,30,2,10.0,12.0,2024,Junior,East Amyland Arena Field #4
Port Lauraburgh Hawks,Evelynport Eagles,30,2,19.5,21.5,2024,Junior,Ryanside Zone Field #2
West Justin Grizzlies,Anthonychester Sabres,30,1,3.5,5.5,2024,Junior,East Kevin Center Field #4
South Sarahaven Wolves,Ruizshire Raptors,30,2,16.0,18.0,2024,Junior,Ryanside Zone Field #3
Carltown Bucaneers,New Breanna Bobcats,30,2,12.0,14.0,2024,Junior,East Amyland Arena Field #4
East Joshua Vikings,Williamsmouth Celtics,30,1,21.5,23.5,2024,Junior,Josephmouth Hub Field #4
Port Joannaland Robbers,West Julie Vikings,30,1,13.0,15.0,2024,Junior,Arellanoport Facility Field #1
New Phillip Hawks,Port Susanfort Bobcats,30,1,12.0,14.0,2024,Junior,Arellanoport Facility Field #2
Fisherburgh Westerners,Port Crystal Robbers,30,1,5.5,7.5,2024,Junior,Arellanoport Facility Field #2
New Anthony Warriors,Meltonton Pirates,30,1,19.5,21.5,2024,Junior,Josephmouth Hub Field #5
Websterchester Bears,North Danielle Bears,30,3,0.0,2.0,2024,Junior,East Amyland Arena Field #1
Port Kayla Vikings,Port Anthonystad Dolphins,30,1,19.5,21.5,2024,Junior,Stephenburgh Facility Field #4
Piercemouth Wolves,West Erichaven Bobcats,30,1,21.5,23.5,2024,Junior,Stephenburgh Facility Field #4
Michaeltown Robbers,Lake Rodney Hornets,30,2,14.0,16.0,2024,Junior,East Amyland Arena Field #4
Randallstad Rappers,East Teresaburgh Chargers,30,1,8.5,10.5,2024,Junior,East Allisonstad Zone Field #2
North Gregory Hawks,South Jason Vikings,30,2,18.0,20.0,2024,Junior,Ryanside Zone Field #3
Cherylhaven Grizzlies,New Antonioshire Westerners,30,1,4.5,6.5,2024,Junior,Arellanoport Facility Field #1
West Zacharymouth Wolves,Bartonborough Mavericks,30,1,10.5,12.5,2024,Junior,East Allisonstad Zone Field #2
Hannahbury Hawks,Nicholschester Mavericks,30,1,15.0,17.0,2024,Junior,Arellanoport Facility Field #1
South Tami Bobcats,West George Jacks,30,1,19.5,21.5,2024,Junior,Andreville Place Field #4
Melissaside Warriors,South Shellyshire Rappers,30,2,4.5,6.5,2024,Junior,Ianbury Complex Field #4
Jorgeland Eagles,Annaland Bulls,30,1,14.0,16.0,2024,Junior,Stephenburgh Facility Field #4
Kingport Bears,Adamchester Jacks,30,1,12.5,14.5,2024,Junior,East Allisonstad Zone Field #2
Victoriahaven Mavericks,Christopherland Hawks,30,1,10.0,12.0,2024,Junior,Port Hannahshire Oasis Field #3
Raymondchester Robbers,Port Beverly Sox,30,1,6.0,8.0,2024,Junior,East Allisonstad Zone Field #3
North Leroyborough Rappers,Melanieville Hornets,30,1,17.0,19.0,2024,Junior,Arellanoport Facility Field #1
Sabrinaside Chiefs,Berryville Jacks,30,2,17.0,19.0,2024,Junior,Port Royfort Field Field #1
Port Rogerville Bulls,Monicafort Wolves,30,1,2.0,4.0,2024,Junior,Ryanside Zone Field #3
Ianshire Celtics,South Larryview Dolphins,30,1,16.5,18.5,2024,Junior,Port Hannahshire Oasis Field #3
South Maryberg Westerners,North Benjamin Hornets,30,3,16.5,18.5,2024,Junior,East Amyland Arena Field #2
North Virginia Jacks,Ronaldton Pirates,30,2,12.5,14.5,2024,Junior,Ryanside Zone Field #3
Julieport Chiefs,Jasontown Sox,30,1,14.5,16.5,2024,Junior,East Allisonstad Zone Field #2
Mcphersonberg Sox,New Christinebury Robbers,30,1,4.5,6.5,2024,Junior,Stephenburgh Facility Field #3
West Stephanieshire Westerners,Vincentberg Raptors,30,1,17.0,19.0,2024,Junior,Port Hannahshire Oasis Field #5
Port Lauraburgh Hawks,West Dakota Hornets,30,1,19.5,21.5,2024,Junior,Andreville Place Field #5
West Justin Grizzlies,Wallacebury Americans,30,1,5.0,7.0,2024,Junior,Port Hannahshire Oasis Field #3
South Sarahaven Wolves,Evelynport Eagles,30,1,7.5,9.5,2024,Junior,Arellanoport Facility Field #2
Carltown Bucaneers,Anthonychester Sabres,30,1,18.0,20.0,2024,Junior,Arellanoport Facility Field #2
East Joshua Vikings,Ruizshire Raptors,30,2,8.5,10.5,2024,Junior,Ryanside Zone Field #2
Port Joannaland Robbers,New Breanna Bobcats,30,1,8.0,10.0,2024,Junior,East Allisonstad Zone Field #3
New Phillip Hawks,Williamsmouth Celtics,30,1,3.0,5.0,2024,Junior,Josephmouth Hub Field #4
Port Susanfort Bobcats,West Julie Vikings,30,3,12.5,14.5,2024,Junior,East Amyland Arena Field #3
Fisherburgh Westerners,New Anthony Warriors,31,1,20.5,22.5,2024,Junior,Thomaschester Plaza Field #4
Websterchester Bears,Port Crystal Robbers,31,3,4.0,6.0,2024,Junior,East Amyland Arena Field #5
Port Kayla Vikings,Meltonton Pirates,31,1,21.5,23.5,2024,Junior,East Kevin Center Field #4
Piercemouth Wolves,North Danielle Bears,31,1,12.5,14.5,2024,Junior,Arellanoport Facility Field #2
Michaeltown Robbers,Port Anthonystad Dolphins,31,2,4.0,6.0,2024,Junior,East Amyland Arena Field #5
Randallstad Rappers,West Erichaven Bobcats,31,3,14.5,16.5,2024,Junior,East Amyland Arena Field #3
North Gregory Hawks,Lake Rodney Hornets,31,2,12.5,14.5,2024,Junior,East Amyland Arena Field #4
Cherylhaven Grizzlies,East Teresaburgh Chargers,31,1,8.5,10.5,2024,Junior,Josephmouth Hub Field #4
West Zacharymouth Wolves,South Jason Vikings,31,3,2.0,4.0,2024,Junior,East Amyland Arena Field #5
Hannahbury Hawks,New Antonioshire Westerners,31,1,2.5,4.5,2024,Junior,Port Royfort Field Field #4
South Tami Bobcats,Bartonborough Mavericks,31,1,10.5,12.5,2024,Junior,Josephmouth Hub Field #4
Melissaside Warriors,Nicholschester Mavericks,31,1,14.5,16.5,2024,Junior,Arellanoport Facility Field #2
Jorgeland Eagles,West George Jacks,31,3,8.5,10.5,2024,Junior,East Amyland Arena Field #5
Kingport Bears,South Shellyshire Rappers,31,1,1.5,3.5,2024,Junior,Ryanside Zone Field #3
Victoriahaven Mavericks,Annaland Bulls,31,2,13.5,15.5,2024,Junior,Ryanside Zone Field #1
Raymondchester Robbers,Adamchester Jacks,31,1,9.0,11.0,2024,Junior,New Michelle Grounds Field #4
North Leroyborough Rappers,Christopherland Hawks,31,1,18.5,20.5,2024,Junior,Josephmouth Hub Field #4
Sabrinaside Chiefs,Port Beverly Sox,31,2,18.0,20.0,2024,Junior,Gambleside Court Field #1
Port Rogerville Bulls,Melanieville Hornets,31,1,5.5,7.5,2024,Junior,Josephmouth Hub Field #4
Ianshire Celtics,Berryville Jacks,31,1,18.5,20.5,2024,Junior,Port Hannahshire Oasis Field #3
South Maryberg Westerners,Monicafort Wolves,31,1,4.5,6.5,2024,Junior,Josephmouth Hub Field #5
North Virginia Jacks,South Larryview Dolphins,31,1,6.5,8.5,2024,Junior,Josephmouth Hub Field #5
Julieport Chiefs,North Benjamin Hornets,31,1,8.5,10.5,2024,Junior,Josephmouth Hub Field #5
Mcphersonberg Sox,Ronaldton Pirates,31,2,20.0,22.0,2024,Junior,Gambleside Court Field #1
West Stephanieshire Westerners,Jasontown Sox,31,2,14.5,16.5,2024,Junior,East Amyland Arena Field #4
Port Lauraburgh Hawks,New Christinebury Robbers,31,4,8.5,10.5,2024,Junior,East Amyland Arena Field #3
West Justin Grizzlies,Vincentberg Raptors,31,2,2.0,4.0,2024,Junior,East Amyland Arena Field #4
South Sarahaven Wolves,West Dakota Hornets,31,2,16.0,18.0,2024,Junior,Ryanside Zone Field #1
Carltown Bucaneers,Wallacebury Americans,31,2,16.5,18.5,2024,Junior,East Amyland Arena Field #4
East Joshua Vikings,Evelynport Eagles,31,2,10.5,12.5,2024,Junior,Ryanside Zone Field #2
Port Joannaland Robbers,Anthonychester Sabres,31,1,8.0,10.0,2024,Junior,Arellanoport Facility Field #1
New Phillip Hawks,Ruizshire Raptors,31,2,20.0,22.0,2024,Junior,Ryanside Zone Field #1
Port Susanfort Bobcats,New Breanna Bobcats,31,1,9.5,11.5,2024,Junior,Arellanoport Facility Field #2
West Julie Vikings,Williamsmouth Celtics,31,1,10.5,12.5,2024,Junior,Josephmouth Hub Field #5
Fisherburgh Westerners,Websterchester Bears,31,1,1.5,3.5,2024,Junior,East Kevin Center Field #4
Port Kayla Vikings,New Anthony Warriors,31,1,21.0,23.0,2024,Junior,Josephmouth Hub Field #3
Piercemouth Wolves,Port Crystal Robbers,31,1,12.5,14.5,2024,Junior,Josephmouth Hub Field #5
Michaeltown Robbers,Meltonton Pirates,31,1,10.0,12.0,2024,Junior,Arellanoport Facility Field #1
Randallstad Rappers,North Danielle Bears,31,1,12.5,14.5,2024,Junior,Port Hannahshire Oasis Field #3
North Gregory Hawks,Port Anthonystad Dolphins,31,2,5.0,7.0,2024,Junior,Ryanside Zone Field #2
Cherylhaven Grizzlies,West Erichaven Bobcats,31,2,17.0,19.0,2024,Junior,Ryanside Zone Field #2
West Zacharymouth Wolves,Lake Rodney Hornets,31,2,18.5,20.5,2024,Junior,East Amyland Arena Field #4
Hannahbury Hawks,East Teresaburgh Chargers,31,1,12.0,14.0,2024,Junior,Arellanoport Facility Field #1
South Tami Bobcats,South Jason Vikings,31,1,21.5,23.5,2024,Junior,Andreville Place Field #4
Melissaside Warriors,New Antonioshire Westerners,31,1,16.5,18.5,2024,Junior,Arellanoport Facility Field #2
Jorgeland Eagles,Bartonborough Mavericks,31,1,1.5,3.5,2024,Junior,Thomaschester Plaza Field #4
Kingport Bears,Nicholschester Mavericks,31,1,14.5,16.5,2024,Junior,Josephmouth Hub Field #5
Victoriahaven Mavericks,West George Jacks,31,2,5.5,7.5,2024,Junior,Ryanside Zone Field #3
Raymondchester Robbers,South Shellyshire Rappers,31,1,5.5,7.5,2024,Junior,New Michelle Grounds Field #4
North Leroyborough Rappers,Annaland Bulls,31,1,18.5,20.5,2024,Junior,Arellanoport Facility Field #2
Sabrinaside Chiefs,Adamchester Jacks,31,2,19.0,21.0,2024,Junior,Ryanside Zone Field #2
Port Rogerville Bulls,Christopherland Hawks,31,1,16.5,18.5,2024,Junior,Josephmouth Hub Field #5
Ianshire Celtics,Port Beverly Sox,31,4,20.0,22.0,2024,Junior,East Amyland Arena Field #2
South Maryberg Westerners,Melanieville Hornets,31,2,17.5,19.5,2024,Junior,Ryanside Zone Field #3
North Virginia Jacks,Berryville Jacks,31,1,18.5,20.5,2024,Junior,Josephmouth Hub Field #5
Julieport Chiefs,Monicafort Wolves,31,1,3.5,5.5,2024,Junior,Josephmouth Hub Field #4
Mcphersonberg Sox,South Larryview Dolphins,31,1,4.0,6.0,2024,Junior,Arellanoport Facility Field #1
West Stephanieshire Westerners,North Benjamin Hornets,31,2,12.5,14.5,2024,Junior,Ryanside Zone Field #2
Port Lauraburgh Hawks,Ronaldton Pirates,31,1,20.5,22.5,2024,Junior,Stephenburgh Facility Field #4
West Justin Grizzlies,Jasontown Sox,31,2,2.0,4.0,2024,Junior,East Amyland Arena Field #5
South Sarahaven Wolves,New Christinebury Robbers,31,1,6.0,8.0,2024,Junior,Arellanoport Facility Field #1
Carltown Bucaneers,Vincentberg Raptors,31,1,14.5,16.5,2024,Junior,Port Hannahshire Oasis Field #3
East Joshua Vikings,West Dakota Hornets,31,1,21.5,23.5,2024,Junior,Andreville Place Field #5
Port Joannaland Robbers,Wallacebury Americans,31,3,11.5,13.5,2024,Junior,East Amyland Arena Field #5
New Phillip Hawks,Evelynport Eagles,31,1,4.5,6.5,2024,Junior,East Allisonstad Zone Field #2
Port Susanfort Bobcats,Anthonychester Sabres,31,1,9.5,11.5,2024,Junior,East Allisonstad Zone Field #2
West Julie Vikings,Ruizshire Raptors,31,2,1.5,3.5,2024,Junior,Ianbury Complex Field #4
Williamsmouth Celtics,New Breanna Bobcats,31,1,2.5,4.5,2024,Junior,Josephmouth Hub Field #5
Fisherburgh Westerners,Port Kayla Vikings,32,1,21.5,23.5,2024,Junior,Port Royfort Field Field #4
Piercemouth Wolves,Websterchester Bears,32,3,9.0,11.0,2024,Junior,East Amyland Arena Field #3
Michaeltown Robbers,New Anthony Warriors,32,1,21.0,23.0,2024,Junior,Thomaschester Plaza Field #4
Randallstad Rappers,Port Crystal Robbers,32,1,5.5,7.5,2024,Junior,Josephmouth Hub Field #4
North Gregory Hawks,Meltonton Pirates,32,1,7.5,9.5,2024,Junior,Josephmouth Hub Field #4
Cherylhaven Grizzlies,North Danielle Bears,32,1,14.5,16.5,2024,Junior,New Michelle Grounds Field #4
West Zacharymouth Wolves,Port Anthonystad Dolphins,32,1,21.5,23.5,2024,Junior,New Michelle Grounds Field #4
Hannahbury Hawks,West Erichaven Bobcats,32,2,18.0,20.0,2024,Junior,Gambleside Court Field #1
South Tami Bobcats,Lake Rodney Hornets,32,2,19.5,21.5,2024,Junior,East Amyland Arena Field #4
Melissaside Warriors,East Teresaburgh Chargers,32,2,5.0,7.0,2024,Junior,Ryanside Zone Field #1
Jorgeland Eagles,South Jason Vikings,32,3,4.5,6.5,2024,Junior,East Amyland Arena Field #5
Kingport Bears,New Antonioshire Westerners,32,1,1.5,3.5,2024,Junior,Port Royfort Field Field #4
Victoriahaven Mavericks,Bartonborough Mavericks,32,1,10.0,12.0,2024,Junior,New Michelle Grounds Field #4
Raymondchester Robbers,Nicholschester Mavericks,32,1,6.5,8.5,2024,Junior,Josephmouth Hub Field #5
North Leroyborough Rappers,West George Jacks,32,1,19.5,21.5,2024,Junior,Andreville Place Field #4
